,portfolio_return,std,len,month,sp500_close,sp500_return,excess_sp500_return,Mkt_RF,SMB,HML,RF,excess_rf_return
29,0.01863775675675676,0.10390278746218223,39.0,198206,109.610001,-0.020289561,0.03892731775675676,-0.030899999999999997,-0.0039000000000000003,0.0155,0.0096,0.00903775675675676
30,0.014398078947368425,0.15013692286788363,39.0,198207,107.089996,-0.022990648,0.037388726947368424,-0.0319,0.0085,0.0018,0.0105,0.0038980789473684243
31,0.04672791891891893,0.17755427549850442,39.0,198208,119.510002,0.11597727599999999,-0.06924935708108107,0.1114,-0.041100000000000005,0.0116,0.0076,0.039127918918918925
32,0.04626466666666667,0.09426040600045935,38.0,198209,120.41999799999999,0.007614391999999999,0.03865027466666667,0.0129,0.0288,0.0033,0.0051,0.04116466666666667
33,0.10470211111111115,0.15505085405998306,38.0,198210,133.720001,0.110446796,-0.005744684888888851,0.113,0.0236,-0.0369,0.0059,0.09880211111111115
34,0.12148841666666667,0.2107733363256605,37.0,198211,138.529999,0.03597067,0.08551774666666667,0.0467,0.0479,-0.019299999999999998,0.0063,0.11518841666666667
35,0.024078027777777778,0.1396970974324676,37.0,198212,140.639999,0.015231358,0.008846669777777778,0.0055000000000000005,-0.0017000000000000001,0.0002,0.0067,0.017378027777777777
36,0.15852188235294118,0.18427205475925496,38.0,198301,145.300003,0.033134272,0.1253876103529412,0.036000000000000004,0.0269,-0.0087,0.0069,0.1516218823529412
37,0.08291421212121215,0.18284482756113132,38.0,198302,148.059998,0.018995148,0.06391906412121215,0.0259,0.032400000000000005,0.0068000000000000005,0.0062,0.07671421212121216
38,0.06377184848484847,0.19355070988198436,37.0,198303,152.96000700000002,0.033094753,0.030677095484848475,0.0282,0.0177,0.020499999999999997,0.0063,0.05747184848484847
39,0.16801188235294118,0.2845059437784358,37.0,198304,164.429993,0.07498683,0.09302505235294117,0.0667,0.0052,0.005699999999999999,0.0070999999999999995,0.16091188235294118
40,0.12092108823529411,0.32211706201866647,37.0,198305,162.389999,-0.012406459,0.1333275472352941,0.0052,0.0616,-0.0137,0.0069,0.11402108823529411
41,0.08248238235294117,0.2131702484467506,37.0,198306,167.639999,0.032329577000000005,0.050152805352941164,0.030699999999999998,0.009000000000000001,-0.0387,0.0067,0.07578238235294117
42,0.01885523529411764,0.13910528536394792,37.0,198307,162.559998,-0.030303036000000002,0.04915827129411764,-0.0407,0.0147,0.0559,0.0074,0.011455235294117641
43,-0.05433720588235295,0.13898147121300766,37.0,198308,164.399994,0.011318873,-0.06565607888235295,-0.005,-0.0429,0.055099999999999996,0.0076,-0.06193720588235295
44,0.040166705882352945,0.12935222447619976,37.0,198309,166.070007,0.01015823,0.030008475882352944,0.0092,0.0055000000000000005,0.010700000000000001,0.0076,0.03256670588235294
45,-0.0642434411764706,0.13848707254298767,37.0,198310,163.550003,-0.015174348,-0.049069093176470596,-0.0344,-0.036000000000000004,0.050199999999999995,0.0076,-0.0718434411764706
46,0.02280987878787879,0.1952881583720832,37.0,198311,166.399994,0.017425808,0.005384070787878788,0.0216,0.0204,-0.0064,0.006999999999999999,0.01580987878787879
47,-0.04262873529411765,0.12561443834289326,36.0,198312,164.929993,-0.008834141,-0.033794594294117644,-0.0178,-0.0028000000000000004,0.017,0.0073,-0.04992873529411765
48,0.004069575757575755,0.1299682786839327,40.0,198401,163.41000400000001,-0.009215965,0.013285540757575754,-0.0192,-0.0042,0.0761,0.0076,-0.0035304242424242446
49,-0.06341844117647058,0.07740177102671612,40.0,198402,157.059998,-0.038859347,-0.024559094176470578,-0.0482,-0.0169,0.0331,0.0070999999999999995,-0.07051844117647058
50,0.014763617647058828,0.14829866521192042,40.0,198403,159.179993,0.013497995,0.0012656226470588276,0.0063,0.0007000000000000001,0.0049,0.0073,0.007463617647058828
51,-0.030593857142857145,0.07414498457757208,40.0,198404,160.050003,0.005465574,-0.036059431142857146,-0.0052,-0.012,0.0124,0.008100000000000001,-0.03869385714285715
52,-0.0283428,0.10245616284216959,40.0,198405,150.550003,-0.05935645,0.031013649999999997,-0.059699999999999996,0.0004,0.0023,0.0078000000000000005,-0.0361428
53,0.0168915,0.09641682427830883,40.0,198406,153.179993,0.017469213,-0.0005777130000000005,0.0182,-0.0031,-0.0259,0.0075,0.0093915
54,-0.013283972972972971,0.134643901243549,40.0,198407,150.66000400000001,-0.016451163,0.00316719002702703,-0.0274,-0.0222,0.004,0.008199999999999999,-0.02148397297297297
55,0.14576854285714286,0.2702638416245636,40.0,198408,166.679993,0.106332063,0.03943647985714285,0.10279999999999999,-0.0024,-0.0179,0.0083,0.13746854285714286
56,-0.00045561764705882553,0.10025260059621356,38.0,198409,166.100006,-0.003479644,0.0030240263529411745,-0.008,0.0022,0.0529,0.0086,-0.009055617647058825
57,-0.011095764705882357,0.13733593080804693,37.0,198410,166.08999599999999,-6.02649e-05,-0.011035499805882356,-0.0084,-0.0121,0.0048,0.01,-0.021095764705882356
58,-0.031393882352941174,0.13291318151374962,37.0,198411,163.580002,-0.015112253,-0.016281629352941175,-0.0176,-0.0062,0.0404,0.0073,-0.038693882352941175
59,0.008078558823529406,0.13279452773573555,37.0,198412,167.240005,0.022374391,-0.014295832176470595,0.0184,-0.0058,-0.0014000000000000002,0.0064,0.0016785588235294054
60,0.19015640540540538,0.31531053773255374,40.0,198501,179.630005,0.074085145,0.11607126040540537,0.0799,0.0327,-0.0538,0.006500000000000001,0.18365640540540537
61,0.06725483783783784,0.14586409098322267,39.0,198502,181.179993,0.008628781,0.05862605683783784,0.012199999999999999,0.0076,-0.0015,0.0058,0.06145483783783784
62,-0.015260108108108105,0.11199295812678577,39.0,198503,180.66000400000001,-0.002870013,-0.012390095108108106,-0.0084,-0.011399999999999999,0.0407,0.0062,-0.021460108108108104
63,-0.014654891891891892,0.10957359067306313,39.0,198504,179.830002,-0.004594276,-0.010060615891891892,-0.0096,0.0016,0.037200000000000004,0.0072,-0.02185489189189189
64,0.059753189189189204,0.11674567462742769,39.0,198505,189.550003,0.054051052999999995,0.0057021361891892094,0.0509,-0.0227,-0.0087,0.0066,0.0531531891891892
65,-0.0012944054054054052,0.09856082890768507,39.0,198506,191.850006,0.012134016999999999,-0.013428422405405404,0.0127,0.0053,0.005,0.0055000000000000005,-0.006794405405405405
66,0.03489113513513513,0.12260284220200203,39.0,198507,190.919998,-0.004847579,0.03973871413513513,-0.0074,0.0285,-0.0165,0.0062,0.02869113513513513
67,-0.0006563243243243244,0.0755582622605651,39.0,198508,188.630005,-0.011994516,0.011338191675675676,-0.0102,-0.0032,0.0232,0.0055000000000000005,-0.006156324324324325
68,-0.04430321621621622,0.0882225292290074,39.0,198509,182.080002,-0.034724078,-0.00957913821621622,-0.0454,-0.016,0.0128,0.006,-0.050303216216216216
69,-0.011336710526315784,0.10983891599775822,39.0,198510,189.820007,0.042508814000000006,-0.05384552452631579,0.04019999999999999,-0.015700000000000002,0.0079,0.006500000000000001,-0.017836710526315785
70,0.07936043243243245,0.11491128053380541,39.0,198511,202.169998,0.065061588,0.014298844432432442,0.06480000000000001,0.0023,-0.0288,0.0060999999999999995,0.07326043243243245
71,0.04366932432432432,0.11960276101329351,38.0,198512,211.27999900000003,0.045061092999999997,-0.0013917686756756767,0.0388,-0.0049,-0.0151,0.006500000000000001,0.03716932432432432
72,0.10877877777777777,0.20150142194324389,39.0,198601,211.77999900000003,0.0023665279999999997,0.10641224977777777,0.006500000000000001,0.012,0.0051,0.005600000000000001,0.10317877777777776
73,0.11059602777777779,0.1573955138277883,39.0,198602,226.919998,0.071489277,0.03910675077777778,0.0713,-0.0063,-0.0089,0.0053,0.10529602777777779
74,0.13080072222222222,0.26455972410009926,39.0,198603,238.899994,0.052793919,0.07800680322222223,0.048799999999999996,-0.0052,-0.004699999999999999,0.006,0.12480072222222222
75,0.0154195,0.10623738328654103,39.0,198604,235.520004,-0.014148138000000001,0.029567638,-0.0131,0.0285,-0.028399999999999998,0.0052,0.0102195
76,0.04532621621621623,0.11354329331290704,39.0,198605,247.350006,0.050229288,-0.004903071783783769,0.0462,-0.0132,-0.0012,0.0049,0.040426216216216226
77,0.04413805555555555,0.13167846456098917,39.0,198606,250.83999599999999,0.014109521000000002,0.03002853455555555,0.0103,-0.0092,0.0137,0.0052,0.038938055555555545
78,-0.06079741666666665,0.10316518643013392,38.0,198607,236.11999500000002,-0.058682831,-0.0021145856666666546,-0.0645,-0.0337,0.0478,0.0052,-0.06599741666666666
79,-0.010196176470588233,0.08461269462656246,38.0,198608,252.92999300000002,0.071192607,-0.08138878347058824,0.060700000000000004,-0.0417,0.0351,0.0046,-0.014796176470588233
80,-0.03300085294117648,0.09153385627191735,36.0,198609,231.32000699999998,-0.085438606,0.05243775305882352,-0.086,0.022799999999999997,0.0318,0.0045000000000000005,-0.037500852941176485
81,0.012305294117647055,0.0932158247228407,36.0,198610,243.979996,0.05472933,-0.042424035882352946,0.0466,-0.0256,-0.0144,0.0046,0.007705294117647055
82,0.0258924,0.1348042684391838,36.0,198611,249.22000099999997,0.021477191,0.004415209,0.011699999999999999,-0.0197,-0.0013,0.0039000000000000003,0.0219924
83,-0.027312764705882352,0.12070755101033512,36.0,198612,242.169998,-0.028288271,0.0009755062941176479,-0.0327,0.0006,0.003,0.0049,-0.03221276470588235
84,0.19240890000000002,0.15134394907826718,40.0,198701,274.079987,0.131766896,0.06064200400000003,0.1247,-0.018000000000000002,-0.0317,0.0042,0.1882089
85,0.141526825,0.20142814162616052,40.0,198702,284.200012,0.036923619,0.104603206,0.043899999999999995,0.0349,-0.059800000000000006,0.0043,0.137226825
86,0.08325600000000002,0.2714652023902313,40.0,198703,291.700012,0.026389865,0.056866135000000026,0.016399999999999998,0.0037,0.016399999999999998,0.004699999999999999,0.07855600000000003
87,0.008650325,0.13076192032290093,40.0,198704,288.359985,-0.011450212,0.020100537,-0.021099999999999997,-0.0169,-0.0032,0.0044,0.004250325
88,0.013507499999999997,0.18307160860474297,40.0,198705,290.100006,0.006034197,0.007473302999999997,0.0011,-0.0052,0.0012,0.0038,0.009707499999999997
89,0.029458024999999992,0.15013604225988142,40.0,198706,304.0,0.047914491,-0.018456466000000005,0.0394,-0.0219,0.0106,0.0048,0.024658024999999993
90,0.07538450000000001,0.1312748838033755,40.0,198707,318.660004,0.048223697,0.027160803000000004,0.0385,-0.0063,0.0070999999999999995,0.0046,0.0707845
91,0.0072139999999999965,0.12148522695563252,40.0,198708,329.799988,0.03495884,-0.02774484,0.0352,-0.0074,-0.009300000000000001,0.004699999999999999,0.002513999999999997
92,-0.017218871794871797,0.11016057089544085,40.0,198709,321.829987,-0.024166165,0.006947293205128203,-0.0259,0.0054,0.0028000000000000004,0.0045000000000000005,-0.021718871794871798
93,-0.2933538461538461,0.1703225933259927,39.0,198710,251.789993,-0.21763041600000002,-0.07572343015384606,-0.2324,-0.0842,0.042300000000000004,0.006,-0.2993538461538461
94,-0.05300094871794872,0.13957159809780875,39.0,198711,230.30000299999998,-0.085348865,0.032347916282051276,-0.07769999999999999,0.0276,0.0308,0.0034999999999999996,-0.056500948717948724
95,0.07547434210526316,0.1604079180919992,39.0,198712,247.080002,0.07286148,0.002612862105263153,0.0681,0.0014000000000000002,-0.044500000000000005,0.0039000000000000003,0.07157434210526316
96,0.08572307142857144,0.1707464360385681,42.0,198801,257.070007,0.040432269,0.04529080242857144,0.0421,-0.0070999999999999995,0.051699999999999996,0.0029,0.08282307142857144
97,0.08721550000000002,0.14772343715203828,42.0,198802,267.820007,0.041817402999999996,0.04539809700000002,0.0475,0.0335,-0.0165,0.0046,0.08261550000000001
98,0.03331104761904762,0.13917687449708793,42.0,198803,258.890015,-0.03334326,0.06665430761904761,-0.0227,0.061399999999999996,0.0075,0.0044,0.02891104761904762
99,0.0343607380952381,0.15866463544849213,42.0,198804,261.329987,0.009424744,0.024935994095238098,0.005600000000000001,0.0096,0.0168,0.0046,0.029760738095238097
100,-0.004612756097560974,0.11602516936397475,42.0,198805,262.160004,0.0031761259999999996,-0.007788882097560974,-0.0029,-0.0265,0.022799999999999997,0.0051,-0.009712756097560974
101,0.05128253658536583,0.14056417378516076,41.0,198806,273.5,0.043256011,0.008026525585365832,0.0479,0.021,-0.0111,0.0049,0.04638253658536583
102,0.00662046341463415,0.1742001362551272,41.0,198807,272.019989,-0.005411375,0.01203183841463415,-0.0125,-0.002,0.0227,0.0051,0.0015204634146341496
103,-0.056085125,0.09204091627102381,41.0,198808,261.519989,-0.038600103999999996,-0.017485021000000003,-0.0331,0.0008,0.0208,0.0059,-0.061985125
104,0.01602195,0.09639313979099688,41.0,198809,271.910004,0.039729334,-0.023707383999999998,0.033,-0.0127,-0.0069,0.0062,0.00982195
105,0.022896600000000003,0.13327678067201892,41.0,198810,278.97000099999997,0.025964462,-0.0030678619999999976,0.0115,-0.028999999999999998,0.0168,0.0060999999999999995,0.016796600000000002
106,-0.034368575,0.11983210799749137,41.0,198811,273.700012,-0.018890881,-0.015477693999999997,-0.0229,-0.0173,0.0127,0.005699999999999999,-0.040068574999999995
107,0.006697975000000002,0.1396035575645967,41.0,198812,277.72000099999997,0.014687573,-0.007989597999999999,0.0149,0.0194,-0.0155,0.0063,0.0003979750000000018
108,0.09361082926829267,0.16064056918488903,41.0,198901,297.47000099999997,0.071114792,0.022496037268292676,0.061,-0.0213,0.0053,0.0055000000000000005,0.08811082926829267
109,0.028301349999999996,0.11843153430819137,41.0,198902,288.859985,-0.028944149,0.05724549899999999,-0.0225,0.0276,0.0088,0.0060999999999999995,0.022201349999999995
110,0.043892350000000004,0.14822987107046498,40.0,198903,294.869995,0.020805962,0.023086388000000003,0.015700000000000002,0.0073,0.0048,0.0067,0.037192350000000006
111,0.064050425,0.1409830880541219,40.0,198904,309.640015,0.05008993900000001,0.013960485999999987,0.0433,-0.0059,-0.0147,0.0067,0.057350425
112,0.04302439999999999,0.13272783673498456,40.0,198905,320.519989,0.035137493,0.007886906999999992,0.0335,-0.0004,-0.0083,0.0079,0.035124399999999986
113,0.002505794871794867,0.11989807454759219,40.0,198906,317.980011,-0.007924554,0.010430348871794868,-0.013500000000000002,-0.01,0.0216,0.0070999999999999995,-0.004594205128205133
114,0.03495184615384615,0.11232157837925572,39.0,198907,346.079987,0.088370259,-0.053418412846153854,0.07200000000000001,-0.04,-0.0285,0.006999999999999999,0.027951846153846154
115,0.07124542105263158,0.19431713987937094,39.0,198908,351.450012,0.015516716000000002,0.05572870505263158,0.0144,0.005,0.0075,0.0074,0.06384542105263158
116,0.04656378378378377,0.13557565980992456,38.0,198909,349.149994,-0.006544367,0.053108150783783774,-0.0076,0.0027,-0.0131,0.006500000000000001,0.04006378378378377
117,-0.05641318918918918,0.1088471765506416,37.0,198910,340.359985,-0.025175452,-0.03123773718918918,-0.036699999999999997,-0.032799999999999996,-0.010700000000000001,0.0068000000000000005,-0.06321318918918918
118,-0.01784837837837838,0.09714221018044494,37.0,198911,345.98999,0.016541325,-0.03438970337837838,0.0103,-0.0125,-0.0106,0.0069,-0.02474837837837838
119,-0.01709383783783784,0.10797269935021989,37.0,198912,353.399994,0.021416816,-0.03851065383783785,0.0116,-0.024,0.0024,0.0060999999999999995,-0.023193837837837843
120,-0.02973692499999999,0.16431833877293428,40.0,199001,329.079987,-0.068817225,0.039080300000000005,-0.0785,-0.0128,0.0083,0.005699999999999999,-0.03543692499999999
121,0.08985270000000001,0.1658789555415295,40.0,199002,331.890015,0.008539043,0.08131365700000001,0.0111,0.0102,0.006500000000000001,0.005699999999999999,0.08415270000000001
122,0.04812517499999999,0.11640852414860248,40.0,199003,339.940002,0.024254984,0.023870190999999992,0.0183,0.0152,-0.028999999999999998,0.0064,0.04172517499999999
123,0.020428800000000007,0.2616515628100343,40.0,199004,330.799988,-0.026887138999999997,0.047315939,-0.0336,-0.0051,-0.0253,0.0069,0.013528800000000007
124,0.08165315000000001,0.1468053443957556,40.0,199005,361.230011,0.09198919,-0.01033603999999999,0.0842,-0.0255,-0.0377,0.0068000000000000005,0.07485315000000001
125,0.009298100000000004,0.10493850095829634,40.0,199006,358.019989,-0.008886366,0.018184466000000003,-0.0109,0.014499999999999999,-0.019799999999999998,0.0063,0.0029981000000000035
126,0.005469674999999996,0.10282646480591176,40.0,199007,356.149994,-0.005223158,0.010692832999999995,-0.019,-0.032,-0.0001,0.0068000000000000005,-0.0013303250000000046
127,-0.14869097500000003,0.09546244552634903,40.0,199008,322.559998,-0.09431418400000001,-0.05437679100000002,-0.1014,-0.0358,0.0163,0.0066,-0.15529097500000003
128,-0.07114980000000001,0.1302106479153033,40.0,199009,306.049988,-0.051184307000000005,-0.019965493000000008,-0.061200000000000004,-0.036699999999999997,0.0074,0.006,-0.07714980000000002
129,-0.028951425000000003,0.15592480983159762,40.0,199010,304.0,-0.006698213000000001,-0.022253212,-0.0192,-0.0553,0.0029,0.0068000000000000005,-0.035751425
130,0.084083925,0.15868779342346914,40.0,199011,322.22000099999997,0.059934214000000006,0.024149710999999997,0.0635,0.0032,-0.0311,0.005699999999999999,0.07838392500000001
131,0.011655325,0.12055571908891553,40.0,199012,330.22000099999997,0.024827757000000002,-0.013172432000000003,0.0246,0.008100000000000001,-0.015600000000000001,0.006,0.005655324999999999
132,0.09500489743589743,0.22208479609004672,39.0,199101,343.929993,0.041517752000000005,0.05348714543589743,0.046900000000000004,0.038,-0.0184,0.0052,0.08980489743589744
133,0.17007607692307689,0.3052972624672019,39.0,199102,367.070007,0.067281175,0.10279490192307689,0.0719,0.0394,-0.0054,0.0048,0.1652760769230769
134,0.17254046153846148,0.35731570098494175,39.0,199103,375.22000099999997,0.022202832999999998,0.15033762853846147,0.0265,0.038900000000000004,-0.0124,0.0044,0.1681404615384615
135,-0.017094333333333333,0.15925183458008516,39.0,199104,375.339996,0.000319799,-0.017414132333333332,-0.0028000000000000004,0.0051,0.013999999999999999,0.0053,-0.022394333333333332
136,0.038847974358974365,0.22410390279411016,39.0,199105,389.829987,0.038604975,0.0002429993589743648,0.0364,-0.0034000000000000002,-0.005600000000000001,0.004699999999999999,0.03414797435897436
137,-0.035907410256410255,0.21493805646287445,39.0,199106,371.160004,-0.047892629000000006,0.011985218743589751,-0.049400000000000006,0.0007000000000000001,0.0121,0.0042,-0.04010741025641026
138,-0.0020580512820512794,0.1446811087548185,39.0,199107,387.809998,0.044859342999999996,-0.04691739428205127,0.0424,-0.009300000000000001,-0.0127,0.0049,-0.00695805128205128
139,0.031149512820512825,0.1500557739931305,39.0,199108,395.429993,0.019648784,0.011500728820512826,0.0232,0.016,-0.008,0.0046,0.026549512820512825
140,-0.0351555641025641,0.10830412872039523,39.0,199109,387.859985,-0.019143738,-0.016011826102564103,-0.0159,0.016399999999999998,-0.0098,0.0046,-0.0397555641025641
141,-0.0070451794871794855,0.13621990449731053,39.0,199110,392.450012,0.011834237,-0.018879416487179484,0.0128,0.009000000000000001,-0.0044,0.0042,-0.011245179487179485
142,-0.027911205128205135,0.12615112262724698,39.0,199111,375.22000099999997,-0.043903709000000006,0.01599250387179487,-0.04190000000000001,-0.0048,-0.0191,0.0039000000000000003,-0.031811205128205136
143,0.0781937435897436,0.2361037608950239,39.0,199112,417.089996,0.111587855,-0.0333941114102564,0.10830000000000001,-0.022400000000000003,-0.0404,0.0038,0.0743937435897436
144,0.2838883333333334,0.39118659226232055,40.0,199201,408.77999900000003,-0.01992375,0.3038120833333334,-0.0059,0.08449999999999999,0.045,0.0034000000000000002,0.2804883333333334
145,0.1008453076923077,0.2737281961695189,39.0,199202,412.700012,0.009589542,0.0912557656923077,0.0109,0.0088,0.0636,0.0028000000000000004,0.09804530769230771
146,-0.02678697435897436,0.18438352954521714,39.0,199203,403.690002,-0.021831862999999996,-0.004955111358974362,-0.0265,-0.0103,0.0366,0.0034000000000000002,-0.03018697435897436
147,-0.0330067435897436,0.14400329813195215,39.0,199204,414.950012,0.027892715,-0.0608994585897436,0.0108,-0.061200000000000004,0.042800000000000005,0.0032,-0.0362067435897436
148,-0.05394072972972971,0.19555039566718235,39.0,199205,415.350006,0.000963957,-0.05490468672972971,0.003,0.004,0.0127,0.0028000000000000004,-0.05674072972972971
149,-0.060009945945945935,0.14779409171564525,37.0,199206,408.140015,-0.017358832,-0.04265111394594594,-0.023399999999999997,-0.030899999999999997,0.0341,0.0032,-0.06320994594594594
150,0.06552313513513514,0.2581867804286659,37.0,199207,424.209991,0.039373684,0.026149451135135136,0.0377,-0.0044,-0.0053,0.0031,0.06242313513513514
151,-0.03581883333333333,0.2159921554150256,37.0,199208,414.02999900000003,-0.02399753,-0.011821303333333328,-0.023799999999999998,-0.0011,-0.0104,0.0026,-0.038418833333333326
152,0.03616505882352941,0.1874028028938769,36.0,199209,417.799988,0.009105594,0.02705946482352941,0.011899999999999999,0.005600000000000001,-0.0021,0.0026,0.03356505882352941
153,0.07308330303030303,0.1909076249312879,34.0,199210,418.679993,0.002106283,0.07097702003030303,0.0102,0.0204,-0.021,0.0023,0.07078330303030303
154,0.07801803030303031,0.16825449821596242,33.0,199211,431.35000599999995,0.030261807,0.04775622330303031,0.041299999999999996,0.0369,-0.0148,0.0023,0.07571803030303031
155,0.069826,0.16502007162121515,33.0,199212,435.709991,0.010107765999999999,0.059718234,0.015300000000000001,0.0165,0.025099999999999997,0.0028000000000000004,0.067026
156,0.10243071052631578,0.15450350145090438,40.0,199301,438.77999900000003,0.007045989,0.09538472152631577,0.009300000000000001,0.020499999999999997,0.058899999999999994,0.0023,0.10013071052631578
157,0.007222263157894738,0.1725603633433012,40.0,199302,443.380005,0.010483626999999999,-0.003261363842105261,0.0013,-0.0344,0.0642,0.0022,0.005022263157894738
158,0.06988279487179487,0.1871154765059857,40.0,199303,451.670013,0.018697298,0.05118549687179487,0.023,0.0024,0.0124,0.0025,0.06738279487179487
159,-0.014269256410256413,0.13847658253325873,40.0,199304,440.19000199999994,-0.02541681,0.011147553589743588,-0.0305,-0.0069,0.026099999999999998,0.0024,-0.016669256410256413
160,0.06391035897435896,0.22308412451106366,40.0,199305,450.19000199999994,0.022717462999999997,0.04119289597435896,0.0288,0.0196,-0.0342,0.0022,0.061710358974358955
161,0.042995538461538446,0.1591814487678574,40.0,199306,450.52999900000003,0.00075523,0.042240308461538444,0.0031,-0.003,0.026099999999999998,0.0025,0.040495538461538444
162,0.012319368421052631,0.17457915428939716,40.0,199307,448.130005,-0.005327045999999999,0.01764641442105263,-0.0034000000000000002,0.009399999999999999,0.032400000000000005,0.0024,0.009919368421052632
163,0.04016521052631578,0.14318884578579436,39.0,199308,463.55999800000006,0.034431957,0.005733253526315783,0.037200000000000004,0.0031,-0.0044,0.0025,0.03766521052631578
164,0.041758216216216226,0.18916509721832572,39.0,199309,458.92999299999997,-0.00998793,0.051746146216216225,-0.0012,0.0313,-0.0045000000000000005,0.0026,0.03915821621621623
